index,Error_flag,Violation_flag,Err_anom_count,Viol_anom_count,Err_weight_sum,Viol_weight_sum,y3
896,1,1,2,1,0.10344827586206896,0.1,1
897,0,1,0,1,0.0,0.05,2
898,0,0,0,0,0.0,0.0,0
899,0,0,0,0,0.0,0.0,0
900,0,0,0,0,0.0,0.0,0
901,0,0,0,0,0.0,0.0,0
902,1,0,1,0,0.06896551724137931,0.0,1
903,0,0,0,0,0.0,0.0,0
904,1,0,2,0,0.13793103448275862,0.0,1
905,0,0,0,0,0.0,0.0,0
906,1,0,2,0,0.10344827586206896,0.0,1
907,0,1,0,1,0.0,0.05,2
908,0,1,0,1,0.0,0.05,2
909,0,0,0,0,0.0,0.0,0
910,0,1,0,1,0.0,0.05,2
911,0,0,0,0,0.0,0.0,0
912,0,0,0,0,0.0,0.0,0
913,0,0,0,0,0.0,0.0,0
914,0,1,0,1,0.0,0.05,2
915,1,1,1,1,0.06896551724137931,0.05,1
916,0,0,0,0,0.0,0.0,0
917,0,1,0,1,0.0,0.05,2
918,0,1,0,1,0.0,0.05,2
919,1,0,1,0,0.06896551724137931,0.0,1
920,0,0,0,0,0.0,0.0,0
921,0,1,0,1,0.0,0.05,2
922,0,1,0,1,0.0,0.05,2
923,0,0,0,0,0.0,0.0,0
924,0,1,0,1,0.0,0.05,2
925,0,0,0,0,0.0,0.0,0
926,1,0,1,0,0.06896551724137931,0.0,1
927,0,0,0,0,0.0,0.0,0
928,1,1,1,1,0.06896551724137931,0.05,1
929,1,1,1,2,0.034482758620689655,0.15000000000000002,2
930,1,1,1,1,0.06896551724137931,0.05,1
931,1,1,2,1,0.13793103448275862,0.05,1
932,1,1,1,1,0.06896551724137931,0.05,1
933,0,1,0,1,0.0,0.05,2
934,0,0,0,0,0.0,0.0,0
935,1,0,1,0,0.06896551724137931,0.0,1
936,0,1,0,1,0.0,0.05,2
937,0,1,0,1,0.0,0.05,2
938,0,0,0,0,0.0,0.0,0
939,0,0,0,0,0.0,0.0,0
940,1,0,1,0,0.06896551724137931,0.0,1
941,1,0,2,0,0.13793103448275862,0.0,1
942,1,0,1,0,0.06896551724137931,0.0,1
943,0,0,0,0,0.0,0.0,0
944,1,0,1,0,0.06896551724137931,0.0,1
945,1,0,1,0,0.06896551724137931,0.0,1
946,0,0,0,0,0.0,0.0,0
947,0,1,0,1,0.0,0.05,2
948,0,0,0,0,0.0,0.0,0
949,0,0,0,0,0.0,0.0,0
950,0,0,0,0,0.0,0.0,0
951,0,0,0,0,0.0,0.0,0
952,1,0,1,0,0.06896551724137931,0.0,1
953,1,0,2,0,0.13793103448275862,0.0,1
954,0,1,0,2,0.0,0.15000000000000002,2
955,0,0,0,0,0.0,0.0,0
956,1,0,1,0,0.06896551724137931,0.0,1
957,1,0,1,0,0.06896551724137931,0.0,1
958,1,0,1,0,0.06896551724137931,0.0,1
959,1,0,1,0,0.06896551724137931,0.0,1
960,0,0,0,0,0.0,0.0,0
961,1,0,1,0,0.06896551724137931,0.0,1
962,0,1,0,1,0.0,0.05,2
963,0,1,0,1,0.0,0.05,2
964,1,0,1,0,0.06896551724137931,0.0,1
965,1,0,1,0,0.06896551724137931,0.0,1
966,1,0,1,0,0.06896551724137931,0.0,1
967,0,1,0,1,0.0,0.05,2
968,0,1,0,2,0.0,0.15000000000000002,2
969,1,0,1,0,0.06896551724137931,0.0,1
970,0,0,0,0,0.0,0.0,0
971,1,0,1,0,0.06896551724137931,0.0,1
972,1,0,1,0,0.06896551724137931,0.0,1
973,0,0,0,0,0.0,0.0,0
974,0,0,0,0,0.0,0.0,0
975,0,1,0,1,0.0,0.05,2
976,0,1,0,1,0.0,0.05,2
977,0,1,0,1,0.0,0.05,2
978,1,1,1,1,0.06896551724137931,0.05,1
979,1,0,1,0,0.06896551724137931,0.0,1
980,0,0,0,0,0.0,0.0,0
981,1,1,1,1,0.06896551724137931,0.05,1
982,1,1,1,1,0.06896551724137931,0.05,1
983,1,0,1,0,0.06896551724137931,0.0,1
984,1,1,1,3,0.034482758620689655,0.25,2
985,0,1,0,1,0.0,0.05,2
986,1,1,1,2,0.034482758620689655,0.15000000000000002,2
987,0,1,0,1,0.0,0.05,2
988,0,0,0,0,0.0,0.0,0
989,0,1,0,2,0.0,0.15000000000000002,2
990,0,1,0,1,0.0,0.05,2
991,0,0,0,0,0.0,0.0,0
992,1,0,2,0,0.13793103448275862,0.0,1
993,1,0,1,0,0.06896551724137931,0.0,1
994,0,1,0,1,0.0,0.05,2
995,0,1,0,1,0.0,0.05,2
996,0,1,0,1,0.0,0.05,2
997,0,0,0,0,0.0,0.0,0
998,0,0,0,0,0.0,0.0,0
999,0,0,0,0,0.0,0.0,0
1000,0,0,0,0,0.0,0.0,0
1001,1,1,1,1,0.06896551724137931,0.05,1
1002,1,1,1,1,0.06896551724137931,0.05,1
1003,0,1,0,1,0.0,0.05,2
1004,0,1,0,1,0.0,0.05,2
1005,0,1,0,2,0.0,0.15000000000000002,2
1006,0,0,0,0,0.0,0.0,0
1007,1,0,1,0,0.06896551724137931,0.0,1
1008,0,0,0,0,0.0,0.0,0
1009,0,1,0,1,0.0,0.05,2
1010,0,1,0,1,0.0,0.05,2
1011,1,1,1,2,0.034482758620689655,0.15000000000000002,2
1012,1,0,1,0,0.06896551724137931,0.0,1
1013,0,0,0,0,0.0,0.0,0
1014,1,0,1,0,0.06896551724137931,0.0,1
1015,0,0,0,0,0.0,0.0,0
1016,0,0,0,0,0.0,0.0,0
1017,0,0,0,0,0.0,0.0,0
1018,0,0,0,0,0.0,0.0,0
1019,1,0,1,0,0.06896551724137931,0.0,1
1020,1,0,1,0,0.06896551724137931,0.0,1
1021,0,0,0,0,0.0,0.0,0
1022,0,0,0,0,0.0,0.0,0
1023,0,1,0,1,0.0,0.05,2
1024,0,1,0,1,0.0,0.05,2
1025,0,0,0,0,0.0,0.0,0
1026,1,1,1,2,0.06896551724137931,0.15000000000000002,2
1027,0,0,0,0,0.0,0.0,0
1028,1,1,1,1,0.06896551724137931,0.05,1
1029,0,0,0,0,0.0,0.0,0
1030,0,1,0,1,0.0,0.05,2
1031,0,0,0,0,0.0,0.0,0
1032,0,1,0,1,0.0,0.05,2
1033,1,1,1,1,0.06896551724137931,0.05,1
1034,1,0,1,0,0.06896551724137931,0.0,1
1035,0,1,0,2,0.0,0.15000000000000002,2
1036,0,0,0,0,0.0,0.0,0
1037,0,1,0,1,0.0,0.05,2
1038,0,1,0,1,0.0,0.05,2
1039,1,0,1,0,0.06896551724137931,0.0,1
1040,0,0,0,0,0.0,0.0,0
1041,1,1,1,1,0.06896551724137931,0.05,1
1042,0,1,0,1,0.0,0.05,2
1043,0,0,0,0,0.0,0.0,0
1044,0,0,0,0,0.0,0.0,0
1045,0,0,0,0,0.0,0.0,0
1046,1,1,1,1,0.06896551724137931,0.05,1
1047,1,0,2,0,0.13793103448275862,0.0,1
1048,1,1,1,1,0.06896551724137931,0.05,1
1049,1,0,2,0,0.13793103448275862,0.0,1
1050,1,1,1,1,0.06896551724137931,0.05,1
1051,0,1,0,1,0.0,0.1,2
1052,1,1,2,1,0.13793103448275862,0.05,1
1053,1,1,1,1,0.034482758620689655,0.05,2
1054,1,1,2,1,0.13793103448275862,0.05,1
1055,1,1,1,1,0.06896551724137931,0.05,1
1056,0,0,0,0,0.0,0.0,0
1057,0,0,0,0,0.0,0.0,0
1058,1,1,1,1,0.06896551724137931,0.05,1
1059,0,1,0,1,0.0,0.05,2
1060,0,1,0,1,0.0,0.05,2
1061,0,1,0,1,0.0,0.05,2
1062,0,1,0,1,0.0,0.05,2
1063,0,0,0,0,0.0,0.0,0
1064,0,0,0,0,0.0,0.0,0
1065,0,0,0,0,0.0,0.0,0
1066,0,0,0,0,0.0,0.0,0
1067,0,1,0,2,0.0,0.15000000000000002,2
1068,0,0,0,0,0.0,0.0,0
1069,1,0,1,0,0.06896551724137931,0.0,1
1070,0,1,0,2,0.0,0.15000000000000002,2
1071,0,1,0,1,0.0,0.05,2
1072,1,0,1,0,0.06896551724137931,0.0,1
1073,0,1,0,1,0.0,0.05,2
1074,1,0,2,0,0.10344827586206896,0.0,1
1075,1,0,1,0,0.06896551724137931,0.0,1
1076,1,1,1,2,0.034482758620689655,0.15000000000000002,2
1077,0,0,0,0,0.0,0.0,0
1078,1,1,1,1,0.06896551724137931,0.05,1
1079,1,0,1,0,0.06896551724137931,0.0,1
1080,0,1,0,1,0.0,0.05,2
1081,0,1,0,1,0.0,0.05,2
1082,1,1,1,1,0.06896551724137931,0.05,1
1083,0,0,0,0,0.0,0.0,0
1084,0,0,0,0,0.0,0.0,0
1085,0,0,0,0,0.0,0.0,0
1086,0,0,0,0,0.0,0.0,0
1087,0,0,0,0,0.0,0.0,0
1088,0,1,0,1,0.0,0.05,2
1089,1,0,1,0,0.06896551724137931,0.0,1
1090,0,0,0,0,0.0,0.0,0
1091,0,1,0,1,0.0,0.05,2
1092,0,0,0,0,0.0,0.0,0
1093,1,1,1,1,0.06896551724137931,0.05,1
1094,0,1,0,2,0.0,0.15000000000000002,2
1095,0,1,0,1,0.0,0.05,2
1096,0,1,0,1,0.0,0.05,2
1097,1,0,1,0,0.06896551724137931,0.0,1
1098,1,0,1,0,0.06896551724137931,0.0,1
1099,1,1,1,1,0.06896551724137931,0.05,1
1100,1,0,1,0,0.06896551724137931,0.0,1
1101,1,0,2,0,0.13793103448275862,0.0,1
1102,1,1,1,1,0.06896551724137931,0.05,1
1103,1,1,1,1,0.06896551724137931,0.05,1
1104,1,1,1,1,0.06896551724137931,0.05,1
1105,0,1,0,1,0.0,0.05,2
1106,1,1,1,1,0.06896551724137931,0.05,1
1107,1,1,1,1,0.06896551724137931,0.05,1
1108,0,1,0,1,0.0,0.05,2
1109,0,0,0,0,0.0,0.0,0
1110,0,1,0,1,0.0,0.05,2
1111,0,0,0,0,0.0,0.0,0
1112,0,0,0,0,0.0,0.0,0
1113,0,1,0,1,0.0,0.1,2
1114,0,0,0,0,0.0,0.0,0
1115,0,1,0,1,0.0,0.05,2
1116,1,1,1,1,0.06896551724137931,0.05,1
1117,0,0,0,0,0.0,0.0,0
1118,0,1,0,2,0.0,0.15000000000000002,2
1119,0,1,0,1,0.0,0.05,2
1120,0,0,0,0,0.0,0.0,0
1121,0,1,0,1,0.0,0.05,2
1122,0,1,0,2,0.0,0.15000000000000002,2
1123,0,1,0,3,0.0,0.25,2
1124,1,0,1,0,0.06896551724137931,0.0,1
1125,1,0,1,0,0.06896551724137931,0.0,1
1126,1,1,1,1,0.06896551724137931,0.05,1
1127,0,1,0,1,0.0,0.05,2
1128,1,1,1,1,0.06896551724137931,0.1,2
1129,1,0,1,0,0.06896551724137931,0.0,1
1130,0,1,0,1,0.0,0.05,2
1131,0,1,0,1,0.0,0.05,2
1132,0,0,0,0,0.0,0.0,0
1133,1,1,1,1,0.06896551724137931,0.05,1
1134,0,0,0,0,0.0,0.0,0
1135,1,1,1,1,0.06896551724137931,0.05,1
1136,1,0,1,0,0.06896551724137931,0.0,1
1137,1,0,1,0,0.06896551724137931,0.0,1
1138,0,1,0,1,0.0,0.05,2
1139,0,1,0,2,0.0,0.15000000000000002,2
1140,0,1,0,1,0.0,0.05,2
1141,0,1,0,2,0.0,0.15000000000000002,2
1142,0,1,0,1,0.0,0.05,2
1143,1,1,2,1,0.13793103448275862,0.05,1
1144,0,0,0,0,0.0,0.0,0
1145,1,0,1,0,0.06896551724137931,0.0,1
1146,1,0,1,0,0.06896551724137931,0.0,1
1147,0,0,0,0,0.0,0.0,0
1148,1,0,3,0,0.13793103448275862,0.0,1
1149,0,1,0,2,0.0,0.15000000000000002,2
1150,0,1,0,1,0.0,0.05,2
1151,0,1,0,2,0.0,0.15000000000000002,2
1152,1,0,1,0,0.06896551724137931,0.0,1
1153,0,0,0,0,0.0,0.0,0
1154,1,0,1,0,0.06896551724137931,0.0,1
1155,0,1,0,2,0.0,0.15000000000000002,2
1156,1,0,2,0,0.13793103448275862,0.0,1
1157,1,0,2,0,0.13793103448275862,0.0,1
1158,1,0,1,0,0.06896551724137931,0.0,1
1159,1,0,1,0,0.06896551724137931,0.0,1
1160,0,1,0,1,0.0,0.05,2
1161,1,0,1,0,0.06896551724137931,0.0,1
1162,1,0,1,0,0.06896551724137931,0.0,1
1163,1,0,1,0,0.06896551724137931,0.0,1
1164,0,0,0,0,0.0,0.0,0
1165,1,0,1,0,0.06896551724137931,0.0,1
1166,1,0,1,0,0.06896551724137931,0.0,1
1167,0,1,0,1,0.0,0.05,2
1168,0,1,0,2,0.0,0.15000000000000002,2
1169,1,1,1,2,0.06896551724137931,0.15000000000000002,2
1170,0,0,0,0,0.0,0.0,0
1171,0,0,0,0,0.0,0.0,0
1172,0,0,0,0,0.0,0.0,0
1173,0,1,0,1,0.0,0.1,2
1174,1,0,2,0,0.10344827586206896,0.0,1
1175,0,0,0,0,0.0,0.0,0
1176,1,1,1,1,0.06896551724137931,0.05,1
1177,0,1,0,1,0.0,0.05,2
1178,0,1,0,1,0.0,0.05,2
1179,1,0,1,0,0.06896551724137931,0.0,1
1180,1,1,1,1,0.06896551724137931,0.05,1
1181,1,0,1,0,0.06896551724137931,0.0,1
1182,1,0,2,0,0.13793103448275862,0.0,1
1183,1,0,1,0,0.06896551724137931,0.0,1
1184,1,0,1,0,0.06896551724137931,0.0,1
1185,1,0,1,0,0.06896551724137931,0.0,1
1186,1,0,1,0,0.06896551724137931,0.0,1
1187,1,1,1,1,0.06896551724137931,0.05,1
1188,0,1,0,1,0.0,0.05,2
1189,0,1,0,1,0.0,0.05,2
1190,0,0,0,0,0.0,0.0,0
1191,0,1,0,2,0.0,0.15000000000000002,2
1192,1,1,1,1,0.06896551724137931,0.05,1
1193,0,0,0,0,0.0,0.0,0
1194,0,1,0,1,0.0,0.05,2
1195,1,0,1,0,0.06896551724137931,0.0,1
1196,0,1,0,1,0.0,0.05,2
1197,1,1,1,2,0.06896551724137931,0.15000000000000002,2
1198,0,1,0,1,0.0,0.05,2
1199,0,0,0,0,0.0,0.0,0
1200,0,1,0,1,0.0,0.05,2
1201,1,0,1,0,0.06896551724137931,0.0,1
1202,0,0,0,0,0.0,0.0,0
1203,1,0,1,0,0.06896551724137931,0.0,1
1204,0,0,0,0,0.0,0.0,0
1205,1,0,1,0,0.06896551724137931,0.0,1
1206,0,1,0,1,0.0,0.05,2
1207,1,1,1,1,0.06896551724137931,0.05,1
1208,1,0,1,0,0.06896551724137931,0.0,1
1209,1,0,2,0,0.13793103448275862,0.0,1
1210,1,1,1,1,0.06896551724137931,0.05,1
1211,0,1,0,1,0.0,0.05,2
1212,1,1,1,1,0.06896551724137931,0.05,1
1213,1,0,1,0,0.06896551724137931,0.0,1
1214,1,0,1,0,0.06896551724137931,0.0,1
1215,1,0,1,0,0.06896551724137931,0.0,1
1216,1,1,1,1,0.06896551724137931,0.05,1
1217,1,1,2,1,0.13793103448275862,0.05,1
1218,0,1,0,1,0.0,0.05,2
1219,0,0,0,0,0.0,0.0,0
1220,1,0,1,0,0.06896551724137931,0.0,1
1221,1,1,1,1,0.06896551724137931,0.05,1
1222,0,1,0,1,0.0,0.05,2
1223,0,1,0,2,0.0,0.15000000000000002,2
1224,0,1,0,2,0.0,0.15000000000000002,2
1225,1,1,1,1,0.06896551724137931,0.05,1
1226,0,1,0,1,0.0,0.05,2
1227,0,1,0,1,0.0,0.1,2
1228,0,1,0,1,0.0,0.05,2
1229,1,1,2,1,0.13793103448275862,0.05,1
1230,0,1,0,1,0.0,0.05,2
1231,1,1,2,1,0.13793103448275862,0.05,1
1232,1,0,1,0,0.06896551724137931,0.0,1
1233,0,1,0,2,0.0,0.15000000000000002,2
1234,1,0,1,0,0.06896551724137931,0.0,1
1235,0,0,0,0,0.0,0.0,0
1236,0,1,0,1,0.0,0.05,2
1237,0,1,0,1,0.0,0.05,2
1238,0,1,0,2,0.0,0.15000000000000002,2
1239,0,1,0,1,0.0,0.05,2
1240,0,1,0,1,0.0,0.05,2
1241,0,1,0,1,0.0,0.05,2
1242,0,1,0,1,0.0,0.05,2
1243,0,1,0,1,0.0,0.05,2
1244,1,0,1,0,0.06896551724137931,0.0,1
1245,0,1,0,1,0.0,0.05,2
1246,0,1,0,1,0.0,0.05,2
1247,1,1,1,1,0.06896551724137931,0.05,1
1248,1,1,1,2,0.06896551724137931,0.15000000000000002,2
1249,0,1,0,2,0.0,0.15000000000000002,2
1250,1,1,1,1,0.06896551724137931,0.05,1
1251,1,0,1,0,0.06896551724137931,0.0,1
1252,0,1,0,1,0.0,0.05,2
1253,1,0,1,0,0.06896551724137931,0.0,1
1254,1,1,1,1,0.06896551724137931,0.05,1
1255,0,1,0,1,0.0,0.05,2
1256,1,1,1,1,0.06896551724137931,0.05,1
1257,1,1,1,2,0.06896551724137931,0.15000000000000002,2
1258,0,1,0,1,0.0,0.05,2
1259,0,1,0,1,0.0,0.05,2
1260,1,0,1,0,0.06896551724137931,0.0,1
1261,0,1,0,1,0.0,0.05,2
1262,0,0,0,0,0.0,0.0,0
1263,0,0,0,0,0.0,0.0,0
1264,1,1,1,1,0.06896551724137931,0.05,1
1265,0,1,0,1,0.0,0.05,2
1266,1,1,2,1,0.10344827586206896,0.05,1
1267,0,1,0,1,0.0,0.05,2
1268,0,0,0,0,0.0,0.0,0
1269,0,1,0,2,0.0,0.15000000000000002,2
1270,0,0,0,0,0.0,0.0,0
1271,1,1,1,1,0.06896551724137931,0.05,1
1272,1,0,1,0,0.06896551724137931,0.0,1
1273,1,1,1,1,0.06896551724137931,0.05,1
1274,0,0,0,0,0.0,0.0,0
1275,0,1,0,1,0.0,0.1,2
1276,1,0,1,0,0.06896551724137931,0.0,1
1277,1,1,1,1,0.06896551724137931,0.05,1
1278,0,0,0,0,0.0,0.0,0
1279,1,1,1,1,0.06896551724137931,0.05,1
1280,1,1,2,1,0.10344827586206896,0.05,1
1281,1,1,1,1,0.06896551724137931,0.05,1
1282,1,0,1,0,0.06896551724137931,0.0,1
1283,0,1,0,1,0.0,0.05,2
1284,0,1,0,1,0.0,0.05,2
1285,0,1,0,1,0.0,0.05,2
1286,0,1,0,2,0.0,0.15000000000000002,2
1287,0,1,0,2,0.0,0.15000000000000002,2
1288,0,0,0,0,0.0,0.0,0
1289,1,1,1,1,0.06896551724137931,0.05,1
1290,1,1,1,1,0.06896551724137931,0.05,1
1291,1,0,1,0,0.06896551724137931,0.0,1
1292,0,1,0,2,0.0,0.15000000000000002,2
1293,0,1,0,3,0.0,0.25,2
1294,0,1,0,1,0.0,0.05,2
1295,1,0,1,0,0.06896551724137931,0.0,1
1296,1,0,1,0,0.06896551724137931,0.0,1
1297,1,1,2,1,0.13793103448275862,0.05,1
1298,0,1,0,1,0.0,0.05,2
1299,0,0,0,0,0.0,0.0,0
1300,1,1,1,1,0.06896551724137931,0.05,1
1301,0,1,0,1,0.0,0.05,2
1302,1,1,1,1,0.06896551724137931,0.05,1
1303,1,0,1,0,0.06896551724137931,0.0,1
1304,1,0,1,0,0.06896551724137931,0.0,1
1305,0,1,0,1,0.0,0.05,2
1306,0,1,0,2,0.0,0.15000000000000002,2
1307,1,0,1,0,0.06896551724137931,0.0,1
1308,1,0,1,0,0.06896551724137931,0.0,1
1309,0,1,0,1,0.0,0.05,2
1310,0,1,0,2,0.0,0.15000000000000002,2
1311,0,1,0,1,0.0,0.05,2
1312,0,1,0,1,0.0,0.05,2
1313,1,0,1,0,0.06896551724137931,0.0,1
1314,1,1,2,1,0.10344827586206896,0.05,1
1315,1,1,1,1,0.034482758620689655,0.05,2
1316,1,1,1,1,0.06896551724137931,0.05,1
1317,0,0,0,0,0.0,0.0,0
1318,1,1,1,1,0.06896551724137931,0.05,1
1319,1,0,2,0,0.13793103448275862,0.0,1
1320,0,1,0,1,0.0,0.05,2
1321,0,1,0,1,0.0,0.05,2
1322,1,1,1,1,0.06896551724137931,0.05,1
1323,1,0,1,0,0.06896551724137931,0.0,1
1324,1,1,1,1,0.06896551724137931,0.05,1
1325,1,0,1,0,0.06896551724137931,0.0,1
1326,0,1,0,1,0.0,0.05,2
1327,1,0,1,0,0.06896551724137931,0.0,1
1328,1,0,1,0,0.06896551724137931,0.0,1
1329,1,0,2,0,0.10344827586206896,0.0,1
1330,1,0,1,0,0.06896551724137931,0.0,1
1331,1,1,1,1,0.06896551724137931,0.05,1
1332,0,1,0,2,0.0,0.15000000000000002,2
1333,1,0,1,0,0.06896551724137931,0.0,1
1334,1,1,1,2,0.034482758620689655,0.15000000000000002,2
1335,1,1,1,2,0.06896551724137931,0.15000000000000002,2
1336,1,0,1,0,0.06896551724137931,0.0,1
1337,0,1,0,1,0.0,0.05,2
1338,1,0,1,0,0.06896551724137931,0.0,1
1339,1,0,1,0,0.06896551724137931,0.0,1
1340,0,1,0,1,0.0,0.05,2
1341,1,0,1,0,0.06896551724137931,0.0,1
1342,0,1,0,1,0.0,0.05,2
1343,0,0,0,0,0.0,0.0,0
1344,1,1,1,1,0.06896551724137931,0.05,1
1345,1,0,1,0,0.06896551724137931,0.0,1
1346,1,0,1,0,0.06896551724137931,0.0,1
1347,1,1,1,1,0.06896551724137931,0.05,1
1348,0,1,0,3,0.0,0.25,2
1349,0,1,0,3,0.0,0.25,2
1350,1,1,1,1,0.06896551724137931,0.05,1
1351,0,1,0,1,0.0,0.05,2
1352,0,1,0,1,0.0,0.05,2
1353,1,1,2,1,0.13793103448275862,0.05,1
1354,1,0,1,0,0.06896551724137931,0.0,1
1355,1,1,1,1,0.06896551724137931,0.05,1
1356,1,1,1,1,0.06896551724137931,0.05,1
1357,1,1,1,1,0.06896551724137931,0.05,1
1358,0,0,0,0,0.0,0.0,0
1359,0,1,0,1,0.0,0.05,2
1360,1,0,2,0,0.13793103448275862,0.0,1
1361,1,1,1,1,0.06896551724137931,0.05,1
1362,0,0,0,0,0.0,0.0,0
1363,0,0,0,0,0.0,0.0,0
1364,0,1,0,1,0.0,0.05,2
1365,0,0,0,0,0.0,0.0,0
1366,0,0,0,0,0.0,0.0,0
1367,1,0,1,0,0.06896551724137931,0.0,1
1368,0,1,0,4,0.0,0.35,2
1369,0,0,0,0,0.0,0.0,0
1370,0,1,0,3,0.0,0.25,2
1371,1,0,1,0,0.06896551724137931,0.0,1
1372,1,0,2,0,0.13793103448275862,0.0,1
1373,0,0,0,0,0.0,0.0,0
1374,1,1,1,2,0.06896551724137931,0.15000000000000002,2
1375,1,1,1,1,0.06896551724137931,0.05,1
1376,1,0,1,0,0.06896551724137931,0.0,1
1377,1,1,1,1,0.06896551724137931,0.05,1
1378,0,1,0,2,0.0,0.15000000000000002,2
1379,1,1,1,1,0.06896551724137931,0.05,1
1380,0,1,0,1,0.0,0.05,2
1381,0,0,0,0,0.0,0.0,0
1382,0,1,0,1,0.0,0.05,2
1383,1,1,1,1,0.06896551724137931,0.05,1
1384,0,1,0,1,0.0,0.05,2
1385,0,1,0,1,0.0,0.05,2
1386,0,0,0,0,0.0,0.0,0
1387,0,1,0,2,0.0,0.15000000000000002,2
1388,1,0,1,0,0.06896551724137931,0.0,1
1389,1,1,1,1,0.06896551724137931,0.05,1
1390,0,1,0,1,0.0,0.05,2
1391,1,0,1,0,0.06896551724137931,0.0,1
1392,0,0,0,0,0.0,0.0,0
1393,1,1,2,1,0.13793103448275862,0.05,1
1394,0,0,0,0,0.0,0.0,0
1395,1,1,1,1,0.06896551724137931,0.05,1
1396,1,1,1,1,0.06896551724137931,0.05,1
1397,1,0,1,0,0.06896551724137931,0.0,1
1398,0,0,0,0,0.0,0.0,0
1399,0,1,0,2,0.0,0.15000000000000002,2
1400,0,0,0,0,0.0,0.0,0
1401,1,1,2,1,0.13793103448275862,0.05,1
1402,1,0,2,0,0.13793103448275862,0.0,1
1403,1,1,1,1,0.06896551724137931,0.05,1
1404,1,0,1,0,0.06896551724137931,0.0,1
1405,0,1,0,2,0.0,0.15000000000000002,2
1406,0,0,0,0,0.0,0.0,0
1407,0,1,0,3,0.0,0.25,2
1408,0,0,0,0,0.0,0.0,0
1409,0,1,0,1,0.0,0.05,2
1410,1,1,1,2,0.06896551724137931,0.15000000000000002,2
1411,1,1,1,1,0.06896551724137931,0.05,1
1412,1,0,1,0,0.06896551724137931,0.0,1
1413,1,0,1,0,0.06896551724137931,0.0,1
1414,1,1,2,1,0.13793103448275862,0.05,1
1415,1,1,1,1,0.06896551724137931,0.05,1
1416,1,1,1,1,0.06896551724137931,0.05,1
1417,0,1,0,2,0.0,0.15000000000000002,2
1418,1,0,1,0,0.06896551724137931,0.0,1
1419,1,1,1,1,0.06896551724137931,0.05,1
1420,0,1,0,1,0.0,0.05,2
1421,1,1,2,1,0.10344827586206896,0.05,1
1422,1,0,1,0,0.06896551724137931,0.0,1
1423,0,0,0,0,0.0,0.0,0
1424,1,1,1,2,0.06896551724137931,0.15000000000000002,2
1425,0,1,0,1,0.0,0.05,2
1426,0,1,0,1,0.0,0.05,2
1427,0,0,0,0,0.0,0.0,0
1428,1,1,1,1,0.06896551724137931,0.05,1
1429,0,1,0,1,0.0,0.1,2
1430,0,1,0,2,0.0,0.15000000000000002,2
1431,1,1,1,1,0.06896551724137931,0.05,1
1432,0,1,0,1,0.0,0.1,2
1433,1,1,1,2,0.034482758620689655,0.15000000000000002,2
1434,1,0,1,0,0.06896551724137931,0.0,1
1435,1,0,1,0,0.06896551724137931,0.0,1
1436,1,0,1,0,0.06896551724137931,0.0,1
1437,1,1,3,2,0.20689655172413793,0.15000000000000002,1
1438,1,1,1,2,0.06896551724137931,0.15000000000000002,2
1439,1,1,1,1,0.06896551724137931,0.05,1
1440,0,1,0,1,0.0,0.05,2
1441,0,0,0,0,0.0,0.0,0
1442,0,0,0,0,0.0,0.0,0
1443,0,1,0,2,0.0,0.15000000000000002,2
1444,1,1,2,2,0.10344827586206896,0.15000000000000002,2
1445,0,1,0,2,0.0,0.15000000000000002,2
1446,1,1,1,1,0.06896551724137931,0.05,1
1447,1,0,1,0,0.06896551724137931,0.0,1
1448,1,1,1,1,0.06896551724137931,0.05,1
1449,1,1,2,1,0.13793103448275862,0.05,1
1450,1,0,1,0,0.06896551724137931,0.0,1
1451,1,1,1,1,0.06896551724137931,0.05,1
1452,0,0,0,0,0.0,0.0,0
1453,0,0,0,0,0.0,0.0,0
1454,1,0,1,0,0.06896551724137931,0.0,1
1455,0,1,0,2,0.0,0.15000000000000002,2
1456,0,0,0,0,0.0,0.0,0
1457,0,1,0,2,0.0,0.15000000000000002,2
1458,0,1,0,3,0.0,0.25,2
1459,1,0,1,0,0.06896551724137931,0.0,1
1460,1,1,1,1,0.06896551724137931,0.05,1
1461,0,1,0,2,0.0,0.15000000000000002,2
1462,0,1,0,1,0.0,0.05,2
1463,1,1,1,1,0.06896551724137931,0.05,1
1464,0,0,0,0,0.0,0.0,0
1465,0,1,0,2,0.0,0.15000000000000002,2
1466,0,1,0,2,0.0,0.15000000000000002,2
1467,0,1,0,2,0.0,0.15000000000000002,2
1468,0,1,0,1,0.0,0.05,2
1469,1,0,1,0,0.06896551724137931,0.0,1
1470,1,0,2,0,0.13793103448275862,0.0,1
1471,0,1,0,3,0.0,0.25,2
1472,1,0,1,0,0.06896551724137931,0.0,1
1473,0,1,0,3,0.0,0.25,2
1474,0,1,0,1,0.0,0.05,2
1475,1,1,1,1,0.06896551724137931,0.05,1
1476,1,1,2,1,0.13793103448275862,0.05,1
1477,0,0,0,0,0.0,0.0,0
1478,0,1,0,2,0.0,0.15000000000000002,2
1479,0,1,0,1,0.0,0.05,2
1480,0,1,0,1,0.0,0.05,2
1481,0,0,0,0,0.0,0.0,0
1482,0,1,0,1,0.0,0.05,2
1483,0,1,0,1,0.0,0.05,2
1484,1,1,1,2,0.06896551724137931,0.15000000000000002,2
