index,Error_flag,Violation_flag,Error_related_hits,Violation_related_hits,Dropped_both,y3
1,0,1,0,2,0,2
2,0,1,0,2,0,2
3,0,1,0,2,0,2
4,0,1,0,2,0,2
5,0,1,0,2,0,2
6,0,1,0,2,0,2
7,0,1,0,2,0,2
8,0,1,0,2,0,2
9,0,1,0,2,0,2
10,0,1,0,2,0,2
11,0,1,0,2,0,2
12,0,1,0,2,0,2
13,0,1,0,2,0,2
14,0,1,0,2,0,2
15,0,1,0,2,0,2
16,0,1,0,2,0,2
17,0,1,0,2,0,2
18,0,1,0,2,0,2
19,0,1,0,2,0,2
20,0,1,0,2,0,2
21,0,1,0,2,0,2
22,0,1,0,2,0,2
23,0,1,0,2,0,2
24,0,1,0,2,0,2
25,0,1,0,2,0,2
26,0,1,0,2,0,2
27,0,1,0,2,0,2
28,0,1,0,2,0,2
29,0,1,0,2,0,2
30,0,1,0,2,0,2
31,0,1,0,2,0,2
32,0,1,0,2,0,2
33,0,1,0,2,0,2
34,0,1,0,2,0,2
35,0,1,0,2,0,2
36,0,1,0,2,0,2
37,0,1,0,2,0,2
38,0,1,0,3,0,2
40,0,1,0,2,0,2
41,0,1,0,2,0,2
43,0,1,0,2,0,2
44,0,1,0,2,0,2
45,0,1,0,2,0,2
46,0,1,0,2,0,2
47,0,1,0,2,0,2
48,0,1,0,2,0,2
49,0,1,0,2,0,2
50,0,1,0,2,0,2
51,0,1,0,2,0,2
52,0,1,0,2,0,2
53,0,1,0,2,0,2
54,0,1,0,2,0,2
55,0,1,0,2,0,2
56,0,1,0,2,0,2
57,0,1,0,2,0,2
58,0,1,0,2,0,2
59,0,1,0,2,0,2
60,0,1,0,2,0,2
61,0,1,0,2,0,2
62,0,1,0,3,0,2
63,0,1,0,3,0,2
64,0,1,0,2,0,2
65,0,1,0,2,0,2
66,0,1,0,2,0,2
67,0,1,0,2,0,2
68,0,1,0,2,0,2
69,0,1,0,2,0,2
70,0,1,0,2,0,2
71,0,1,0,2,0,2
72,0,1,0,2,0,2
73,0,1,0,2,0,2
74,0,1,0,2,0,2
75,0,1,0,2,0,2
76,0,1,0,2,0,2
77,0,1,0,2,0,2
78,0,1,0,2,0,2
79,0,1,0,2,0,2
80,0,1,0,2,0,2
81,0,1,0,2,0,2
82,0,1,0,2,0,2
83,0,1,0,2,0,2
84,0,1,0,2,0,2
85,0,1,0,2,0,2
86,0,1,0,2,0,2
87,0,1,0,2,0,2
88,0,1,0,2,0,2
89,0,1,0,2,0,2
90,0,1,0,2,0,2
91,0,1,0,1,0,2
92,0,1,0,2,0,2
93,0,1,0,2,0,2
94,0,1,0,2,0,2
95,0,1,0,2,0,2
96,0,1,0,2,0,2
97,0,1,0,2,0,2
98,0,1,0,2,0,2
99,0,1,0,2,0,2
100,0,1,0,2,0,2
101,0,1,0,2,0,2
102,0,1,0,2,0,2
103,0,1,0,2,0,2
104,0,1,0,2,0,2
105,0,1,0,2,0,2
106,0,1,0,2,0,2
107,0,1,0,1,0,2
108,0,1,0,2,0,2
109,0,1,0,2,0,2
110,0,1,0,2,0,2
111,0,1,0,2,0,2
112,0,1,0,2,0,2
114,0,1,0,2,0,2
115,0,1,0,2,0,2
116,0,1,0,2,0,2
117,0,1,0,2,0,2
118,0,1,0,2,0,2
119,0,1,0,2,0,2
120,0,1,0,2,0,2
121,0,1,0,2,0,2
122,0,1,0,1,0,2
123,0,1,0,2,0,2
124,0,1,0,2,0,2
125,0,1,0,2,0,2
126,0,1,0,2,0,2
127,0,1,0,2,0,2
128,0,1,0,2,0,2
130,0,1,0,2,0,2
131,0,1,0,3,0,2
132,0,1,0,2,0,2
134,0,1,0,2,0,2
135,0,1,0,2,0,2
136,0,1,0,2,0,2
137,0,1,0,2,0,2
138,0,1,0,2,0,2
139,0,1,0,2,0,2
140,0,1,0,2,0,2
141,0,1,0,2,0,2
143,0,1,0,2,0,2
144,0,1,0,2,0,2
145,0,1,0,2,0,2
146,0,1,0,2,0,2
147,0,1,0,2,0,2
148,0,1,0,1,0,2
149,0,1,0,2,0,2
150,0,1,0,2,0,2
151,0,1,0,2,0,2
152,0,1,0,2,0,2
153,0,1,0,2,0,2
154,0,1,0,1,0,2
155,0,1,0,2,0,2
156,0,1,0,2,0,2
157,0,1,0,2,0,2
158,0,1,0,2,0,2
159,0,1,0,2,0,2
160,0,1,0,2,0,2
161,0,1,0,2,0,2
162,0,1,0,2,0,2
163,0,1,0,2,0,2
164,0,1,0,3,0,2
165,0,1,0,1,0,2
166,0,1,0,3,0,2
167,0,1,0,2,0,2
168,0,1,0,2,0,2
169,1,0,1,0,0,1
170,0,1,0,2,0,2
172,0,1,0,2,0,2
173,0,1,0,2,0,2
174,0,1,0,2,0,2
175,0,1,0,2,0,2
176,0,1,0,2,0,2
177,0,1,0,2,0,2
178,0,1,0,2,0,2
180,0,1,0,2,0,2
181,0,1,0,2,0,2
182,0,1,0,2,0,2
183,0,1,0,2,0,2
185,0,1,0,2,0,2
186,0,1,0,2,0,2
188,0,1,0,2,0,2
189,0,1,0,2,0,2
190,0,1,0,3,0,2
192,0,1,0,2,0,2
193,0,1,0,2,0,2
194,0,1,0,2,0,2
195,0,1,0,2,0,2
196,0,1,0,2,0,2
197,0,1,0,2,0,2
198,0,1,0,2,0,2
199,0,1,0,2,0,2
200,0,1,0,2,0,2
201,0,1,0,2,0,2
202,0,1,0,2,0,2
203,0,1,0,2,0,2
204,0,1,0,2,0,2
205,0,1,0,2,0,2
206,0,1,0,2,0,2
208,0,1,0,2,0,2
209,0,1,0,2,0,2
210,0,1,0,2,0,2
212,0,1,0,2,0,2
213,0,1,0,1,0,2
214,0,1,0,2,0,2
215,0,1,0,2,0,2
216,0,1,0,2,0,2
217,0,1,0,3,0,2
218,0,1,0,2,0,2
219,0,1,0,2,0,2
220,0,1,0,2,0,2
221,0,1,0,2,0,2
222,0,1,0,2,0,2
223,0,1,0,2,0,2
225,0,1,0,2,0,2
226,0,1,0,2,0,2
227,0,1,0,2,0,2
228,0,1,0,2,0,2
229,0,1,0,2,0,2
230,0,1,0,2,0,2
231,0,1,0,2,0,2
232,0,1,0,2,0,2
233,0,1,0,2,0,2
234,0,1,0,2,0,2
235,0,1,0,2,0,2
236,0,1,0,2,0,2
237,0,1,0,2,0,2
238,0,1,0,2,0,2
239,0,1,0,1,0,2
240,0,1,0,2,0,2
241,0,1,0,2,0,2
242,0,1,0,2,0,2
243,0,1,0,2,0,2
244,0,1,0,2,0,2
246,0,1,0,2,0,2
247,0,1,0,2,0,2
249,0,1,0,2,0,2
251,0,1,0,2,0,2
252,0,1,0,2,0,2
253,0,1,0,1,0,2
254,0,1,0,1,0,2
255,0,1,0,2,0,2
256,0,1,0,1,0,2
257,0,1,0,2,0,2
258,0,1,0,2,0,2
259,0,1,0,2,0,2
260,0,1,0,2,0,2
262,0,1,0,2,0,2
263,0,1,0,2,0,2
266,0,1,0,2,0,2
267,0,1,0,2,0,2
268,0,1,0,1,0,2
269,0,1,0,3,0,2
270,0,1,0,3,0,2
271,0,1,0,2,0,2
272,0,1,0,1,0,2
275,0,1,0,2,0,2
276,0,1,0,2,0,2
277,0,1,0,2,0,2
278,0,1,0,3,0,2
279,0,1,0,2,0,2
280,0,1,0,2,0,2
281,0,1,0,2,0,2
282,0,1,0,2,0,2
283,0,1,0,2,0,2
284,0,1,0,2,0,2
285,0,1,0,2,0,2
286,0,1,0,2,0,2
287,0,1,0,2,0,2
288,0,1,0,2,0,2
289,1,0,1,0,0,1
290,0,1,0,2,0,2
291,0,1,0,2,0,2
292,0,1,0,2,0,2
293,0,1,0,2,0,2
295,0,1,0,2,0,2
296,0,1,0,1,0,2
297,0,1,0,2,0,2
298,0,1,0,2,0,2
299,0,1,0,2,0,2
303,0,1,0,2,0,2
304,0,1,0,2,0,2
305,0,1,0,1,0,2
307,0,1,0,2,0,2
308,0,1,0,2,0,2
309,0,1,0,1,0,2
310,0,1,0,2,0,2
312,1,0,1,0,0,1
313,1,0,1,0,0,1
317,0,1,0,1,0,2
319,1,0,1,0,0,1
321,1,0,1,0,0,1
323,1,0,1,0,0,1
325,1,0,1,0,0,1
326,0,1,0,1,0,2
328,0,1,0,1,0,2
329,0,1,0,3,0,2
330,0,1,0,1,0,2
336,0,1,0,2,0,2
337,0,1,0,1,0,2
339,0,1,0,2,0,2
340,1,0,1,0,0,1
341,0,1,0,1,0,2
342,1,0,1,0,0,1
343,1,0,1,0,0,1
351,1,0,1,0,0,1
352,0,1,0,2,0,2
353,1,0,1,0,0,1
354,0,1,0,2,0,2
355,1,0,1,0,0,1
356,0,1,0,1,0,2
357,1,0,1,0,0,1
358,0,1,0,2,0,2
359,1,0,1,0,0,1
361,1,0,1,0,0,1
362,1,0,2,0,0,1
364,1,0,1,0,0,1
365,0,1,0,1,0,2
366,1,0,1,0,0,1
367,0,1,0,2,0,2
368,0,1,0,2,0,2
371,1,0,1,0,0,1
372,0,1,0,1,0,2
373,0,1,0,1,0,2
376,1,0,1,0,0,1
378,1,0,1,0,0,1
380,1,0,2,0,0,1
382,1,0,1,0,0,1
385,0,1,0,1,0,2
388,0,1,0,1,0,2
389,1,0,1,0,0,1
394,0,1,0,2,0,2
395,1,0,1,0,0,1
397,1,0,1,0,0,1
398,0,1,0,1,0,2
401,1,0,1,0,0,1
402,0,1,0,2,0,2
406,1,0,1,0,0,1
407,0,1,0,1,0,2
408,1,0,1,0,0,1
410,0,1,0,2,0,2
412,1,0,1,0,0,1
415,0,1,0,1,0,2
416,1,0,1,0,0,1
418,1,0,1,0,0,1
422,1,0,1,0,0,1
423,1,0,1,0,0,1
424,1,0,1,0,0,1
425,1,0,1,0,0,1
426,1,0,1,0,0,1
427,0,1,0,1,0,2
430,0,1,0,2,0,2
431,1,0,1,0,0,1
433,0,1,0,1,0,2
435,1,0,1,0,0,1
437,1,0,1,0,0,1
439,1,0,1,0,0,1
441,1,0,1,0,0,1
443,1,0,1,0,0,1
445,1,0,1,0,0,1
446,0,1,0,1,0,2
447,0,1,0,1,0,2
449,1,0,1,0,0,1
450,1,0,1,0,0,1
451,1,0,1,0,0,1
453,0,1,0,1,0,2
455,1,0,1,0,0,1
457,0,1,0,1,0,2
460,1,0,1,0,0,1
462,1,0,1,0,0,1
463,0,1,0,2,0,2
465,0,1,0,2,0,2
466,1,0,1,0,0,1
469,1,0,1,0,0,1
472,0,1,0,1,0,2
473,0,1,0,1,0,2
477,0,1,0,1,0,2
479,1,0,1,0,0,1
480,1,0,1,0,0,1
482,0,1,0,1,0,2
483,1,0,1,0,0,1
487,1,0,1,0,0,1
488,0,1,0,1,0,2
489,0,1,0,1,0,2
490,1,0,1,0,0,1
491,0,1,0,1,0,2
492,1,0,2,0,0,1
493,0,1,0,1,0,2
494,0,1,0,2,0,2
495,0,1,0,1,0,2
496,1,0,1,0,0,1
497,0,1,0,1,0,2
498,1,0,1,0,0,1
500,1,0,1,0,0,1
501,0,1,0,1,0,2
502,1,0,1,0,0,1
506,0,1,0,1,0,2
507,1,0,1,0,0,1
509,0,1,0,2,0,2
510,0,1,0,1,0,2
511,0,1,0,1,0,2
515,1,0,1,0,0,1
517,0,1,0,2,0,2
521,0,1,0,1,0,2
522,1,0,1,0,0,1
523,1,0,1,0,0,1
524,1,0,1,0,0,1
526,1,0,1,0,0,1
527,0,1,0,2,0,2
528,0,1,0,1,0,2
529,0,1,0,1,0,2
530,0,1,0,1,0,2
531,0,1,0,2,0,2
533,1,0,1,0,0,1
534,1,0,1,0,0,1
535,1,0,1,0,0,1
536,0,1,0,1,0,2
537,0,1,0,1,0,2
538,1,0,1,0,0,1
543,1,0,1,0,0,1
544,0,1,0,1,0,2
545,0,1,0,1,0,2
546,1,0,1,0,0,1
547,0,1,0,1,0,2
548,0,1,0,1,0,2
549,0,1,0,1,0,2
551,1,0,1,0,0,1
552,1,0,1,0,0,1
553,0,1,0,1,0,2
555,1,0,1,0,0,1
556,0,1,0,1,0,2
558,1,0,1,0,0,1
561,0,1,0,1,0,2
562,1,0,1,0,0,1
564,1,0,1,0,0,1
567,1,0,1,0,0,1
568,0,1,0,1,0,2
569,1,0,1,0,0,1
570,0,1,0,2,0,2
571,1,0,1,0,0,1
572,1,0,1,0,0,1
575,0,1,0,1,0,2
577,1,0,1,0,0,1
578,0,1,0,1,0,2
581,1,0,1,0,0,1
582,1,0,1,0,0,1
583,0,1,0,1,0,2
584,0,1,0,2,0,2
585,0,1,0,2,0,2
586,0,1,0,1,0,2
588,0,1,0,1,0,2
589,0,1,0,2,0,2
594,1,0,1,0,0,1
596,0,1,0,1,0,2
597,0,1,0,1,0,2
599,0,1,0,1,0,2
600,1,0,1,0,0,1
601,1,0,1,0,0,1
602,1,0,2,0,0,1
607,1,0,1,0,0,1
608,0,1,0,1,0,2
613,0,1,0,1,0,2
617,0,1,0,1,0,2
619,0,1,0,1,0,2
621,1,0,1,0,0,1
623,0,1,0,1,0,2
625,1,0,1,0,0,1
629,1,0,1,0,0,1
630,1,0,1,0,0,1
631,1,0,1,0,0,1
632,0,1,0,1,0,2
634,0,1,0,1,0,2
635,0,1,0,1,0,2
636,0,1,0,1,0,2
640,1,0,1,0,0,1
641,0,1,0,1,0,2
642,0,1,0,2,0,2
643,0,1,0,2,0,2
645,1,0,1,0,0,1
646,0,1,0,1,0,2
647,0,1,0,1,0,2
648,1,0,2,0,0,1
649,0,1,0,1,0,2
653,1,0,1,0,0,1
655,0,1,0,1,0,2
656,0,1,0,1,0,2
659,0,1,0,1,0,2
663,1,0,1,0,0,1
665,0,1,0,1,0,2
666,1,0,1,0,0,1
667,1,0,1,0,0,1
668,0,1,0,2,0,2
671,0,1,0,1,0,2
672,0,1,0,1,0,2
674,0,1,0,1,0,2
675,1,0,1,0,0,1
676,1,0,1,0,0,1
678,1,0,1,0,0,1
680,0,1,0,2,0,2
681,1,0,1,0,0,1
682,1,0,1,0,0,1
684,1,0,1,0,0,1
687,1,0,1,0,0,1
691,0,1,0,1,0,2
692,0,1,0,1,0,2
695,1,0,1,0,0,1
697,0,1,0,2,0,2
700,1,0,1,0,0,1
705,0,1,0,1,0,2
706,1,0,1,0,0,1
709,1,0,1,0,0,1
710,1,0,1,0,0,1
711,0,1,0,1,0,2
713,1,0,1,0,0,1
714,1,0,1,0,0,1
715,1,0,1,0,0,1
716,0,1,0,1,0,2
718,0,1,0,1,0,2
719,0,1,0,1,0,2
722,1,0,1,0,0,1
724,0,1,0,1,0,2
725,0,1,0,1,0,2
726,0,1,0,2,0,2
727,1,0,1,0,0,1
729,1,0,1,0,0,1
732,1,0,1,0,0,1
733,1,0,2,0,0,1
734,1,0,1,0,0,1
735,1,0,1,0,0,1
736,1,0,2,0,0,1
739,1,0,1,0,0,1
740,0,1,0,1,0,2
742,1,0,1,0,0,1
744,1,0,1,0,0,1
745,0,1,0,1,0,2
749,0,1,0,2,0,2
750,0,1,0,2,0,2
751,1,0,1,0,0,1
752,0,1,0,2,0,2
755,0,1,0,2,0,2
756,0,1,0,1,0,2
760,1,0,1,0,0,1
762,0,1,0,1,0,2
763,0,1,0,2,0,2
764,1,0,1,0,0,1
765,1,0,1,0,0,1
766,0,1,0,1,0,2
768,0,1,0,1,0,2
770,0,1,0,1,0,2
774,0,1,0,1,0,2
775,1,0,1,0,0,1
776,1,0,1,0,0,1
778,0,1,0,2,0,2
782,1,0,1,0,0,1
783,1,0,1,0,0,1
785,1,0,1,0,0,1
787,1,0,1,0,0,1
788,1,0,1,0,0,1
789,0,1,0,1,0,2
791,1,0,1,0,0,1
796,0,1,0,1,0,2
797,1,0,1,0,0,1
798,1,0,1,0,0,1
803,1,0,1,0,0,1
804,1,0,1,0,0,1
805,0,1,0,1,0,2
806,1,0,1,0,0,1
808,1,0,1,0,0,1
809,0,1,0,1,0,2
810,1,0,1,0,0,1
811,0,1,0,1,0,2
812,0,1,0,1,0,2
814,0,1,0,2,0,2
815,0,1,0,1,0,2
818,0,1,0,1,0,2
820,0,1,0,2,0,2
822,1,0,1,0,0,1
823,0,1,0,1,0,2
825,1,0,1,0,0,1
826,0,1,0,1,0,2
831,0,1,0,2,0,2
832,0,1,0,1,0,2
833,1,0,1,0,0,1
836,1,0,1,0,0,1
837,1,0,1,0,0,1
838,1,0,1,0,0,1
839,1,0,1,0,0,1
841,0,1,0,2,0,2
842,1,0,1,0,0,1
844,1,0,1,0,0,1
845,0,1,0,1,0,2
846,1,0,1,0,0,1
847,0,1,0,1,0,2
848,0,1,0,1,0,2
849,0,1,0,1,0,2
850,0,1,0,1,0,2
852,1,0,1,0,0,1
854,1,0,1,0,0,1
855,1,0,1,0,0,1
856,0,1,0,2,0,2
857,0,1,0,1,0,2
858,0,1,0,1,0,2
861,0,1,0,1,0,2
863,0,1,0,1,0,2
866,1,0,1,0,0,1
869,0,1,0,1,0,2
874,0,1,0,2,0,2
876,0,1,0,1,0,2
878,0,1,0,1,0,2
880,0,1,0,1,0,2
881,0,1,0,1,0,2
884,0,1,0,1,0,2
887,0,1,0,1,0,2
888,0,1,0,1,0,2
890,1,0,1,0,0,1
891,1,0,1,0,0,1
893,0,1,0,1,0,2
894,1,0,1,0,0,1
896,1,0,1,0,0,1
898,1,0,1,0,0,1
899,1,0,1,0,0,1
900,0,1,0,1,0,2
904,1,0,1,0,0,1
905,0,1,0,1,0,2
906,0,1,0,1,0,2
909,0,1,0,1,0,2
911,0,1,0,1,0,2
916,0,1,0,1,0,2
917,0,1,0,1,0,2
919,0,1,0,1,0,2
921,0,1,0,1,0,2
923,0,1,0,1,0,2
924,1,0,1,0,0,1
926,0,1,0,1,0,2
927,0,1,0,1,0,2
928,0,1,0,1,0,2
929,0,1,0,1,0,2
930,1,0,2,0,0,1
931,0,1,0,3,0,2
934,1,0,1,0,0,1
935,0,1,0,1,0,2
936,1,0,1,0,0,1
937,0,1,0,1,0,2
939,1,0,1,0,0,1
941,0,1,0,1,0,2
943,1,0,1,0,0,1
944,0,1,0,1,0,2
945,1,0,1,0,0,1
947,0,1,0,1,0,2
948,1,0,1,0,0,1
952,0,1,0,1,0,2
953,1,0,1,0,0,1
954,1,0,1,0,0,1
955,0,1,0,1,0,2
957,0,1,0,1,0,2
958,1,0,1,0,0,1
962,0,1,0,1,0,2
963,0,1,0,2,0,2
966,0,1,0,1,0,2
967,1,0,1,0,0,1
969,1,0,1,0,0,1
972,0,1,0,1,0,2
974,1,0,1,0,0,1
975,1,0,1,0,0,1
976,0,1,0,1,0,2
977,0,1,0,1,0,2
981,1,0,1,0,0,1
983,0,1,0,1,0,2
986,0,1,0,1,0,2
987,1,0,1,0,0,1
989,1,0,1,0,0,1
990,1,0,1,0,0,1
991,0,1,0,1,0,2
993,1,0,3,0,0,1
994,0,1,0,1,0,2
995,1,0,1,0,0,1
998,0,1,0,1,0,2
1001,0,1,0,1,0,2
1006,0,1,0,1,0,2
1007,0,1,0,1,0,2
1009,0,1,0,1,0,2
1011,1,0,1,0,0,1
1014,0,1,0,2,0,2
1016,0,1,0,2,0,2
1017,1,0,1,0,0,1
1018,0,1,0,1,0,2
1019,0,1,0,2,0,2
1020,1,0,1,0,0,1
1025,1,0,1,0,0,1
1026,1,0,1,0,0,1
1028,0,1,0,1,0,2
1029,0,1,0,1,0,2
1031,1,0,1,0,0,1
1033,0,1,0,1,0,2
1034,1,0,1,0,0,1
1035,0,1,0,1,0,2
1036,0,1,0,2,0,2
1038,0,1,0,1,0,2
1039,0,1,0,1,0,2
1040,0,1,0,1,0,2
1041,0,1,0,2,0,2
1043,0,1,0,1,0,2
1044,0,1,0,1,0,2
1045,1,0,1,0,0,1
1048,1,0,1,0,0,1
1049,0,1,0,1,0,2
1052,0,1,0,1,0,2
1054,1,0,1,0,0,1
1055,1,0,1,0,0,1
1056,1,0,1,0,0,1
1057,0,1,0,1,0,2
1058,0,1,0,2,0,2
1059,0,1,0,1,0,2
1060,1,0,1,0,0,1
1061,1,0,1,0,0,1
1062,0,1,0,1,0,2
1064,1,0,1,0,0,1
1065,1,0,1,0,0,1
1067,1,0,1,0,0,1
1068,1,0,1,0,0,1
1070,1,0,1,0,0,1
1073,0,1,0,1,0,2
1074,1,0,1,0,0,1
1078,0,1,0,1,0,2
1079,1,0,1,0,0,1
1080,1,0,1,0,0,1
1081,1,0,1,0,0,1
1082,1,0,1,0,0,1
1084,0,1,0,1,0,2
1085,1,0,1,0,0,1
1088,0,1,0,1,0,2
1093,1,0,1,0,0,1
1094,1,0,1,0,0,1
1095,0,1,0,2,0,2
1096,1,0,1,0,0,1
1097,0,1,0,2,0,2
1098,1,0,1,0,0,1
1099,0,1,0,1,0,2
1100,0,1,0,1,0,2
1101,1,0,1,0,0,1
1102,0,1,0,1,0,2
1108,0,1,0,2,0,2
1109,1,0,1,0,0,1
1110,1,0,1,0,0,1
1111,0,1,0,1,0,2
1112,1,0,2,0,0,1
1114,0,1,0,1,0,2
1118,0,1,0,1,0,2
1119,1,0,1,0,0,1
1120,0,1,0,1,0,2
1123,0,1,0,1,0,2
1129,0,1,0,1,0,2
1130,1,0,1,0,0,1
1132,0,1,0,1,0,2
1133,1,0,1,0,0,1
1134,1,0,1,0,0,1
1136,0,1,0,1,0,2
1137,1,0,1,0,0,1
1138,1,0,1,0,0,1
1140,1,0,1,0,0,1
1143,1,0,2,0,0,1
1144,0,1,0,1,0,2
1146,0,1,0,1,0,2
1147,1,0,1,0,0,1
1150,1,0,1,0,0,1
1154,0,1,0,1,0,2
1155,1,0,1,0,0,1
1157,1,0,1,0,0,1
1158,0,1,0,1,0,2
1161,0,1,0,1,0,2
1163,1,0,1,0,0,1
1164,1,0,2,0,0,1
1165,0,1,0,1,0,2
1166,0,1,0,1,0,2
1167,0,1,0,1,0,2
1171,1,0,2,0,0,1
1172,0,1,0,1,0,2
1173,1,0,1,0,0,1
1174,1,0,1,0,0,1
1175,0,1,0,1,0,2
1176,0,1,0,1,0,2
1179,0,1,0,1,0,2
1180,0,1,0,1,0,2
1181,1,0,1,0,0,1
1182,1,0,1,0,0,1
1183,1,0,1,0,0,1
1184,1,0,1,0,0,1
1186,0,1,0,1,0,2
1187,1,0,1,0,0,1
1188,1,0,1,0,0,1
1189,0,1,0,1,0,2
1190,1,0,1,0,0,1
1191,1,0,1,0,0,1
1192,0,1,0,1,0,2
1193,0,1,0,1,0,2
1194,1,0,1,0,0,1
1195,1,0,1,0,0,1
1196,1,0,1,0,0,1
1197,1,0,1,0,0,1
1198,0,1,0,1,0,2
1201,1,0,1,0,0,1
1203,1,0,1,0,0,1
1204,0,1,0,1,0,2
1205,1,0,2,0,0,1
1209,0,1,0,1,0,2
1210,0,1,0,1,0,2
1212,0,1,0,1,0,2
1216,1,0,1,0,0,1
1217,0,1,0,1,0,2
1218,0,1,0,1,0,2
1220,0,1,0,2,0,2
1222,0,1,0,2,0,2
1226,0,1,0,1,0,2
1227,0,1,0,1,0,2
1229,1,0,1,0,0,1
1230,0,1,0,1,0,2
1231,1,0,1,0,0,1
1232,1,0,1,0,0,1
1233,1,0,1,0,0,1
1234,1,0,1,0,0,1
1236,0,1,0,1,0,2
1237,0,1,0,1,0,2
1238,0,1,0,1,0,2
1239,1,0,1,0,0,1
1241,1,0,1,0,0,1
1242,0,1,0,1,0,2
1243,1,0,1,0,0,1
1246,0,1,0,1,0,2
1248,0,1,0,1,0,2
1249,0,1,0,1,0,2
1253,1,0,1,0,0,1
1254,0,1,0,1,0,2
1256,1,0,1,0,0,1
1261,1,0,1,0,0,1
1262,0,1,0,2,0,2
1263,0,1,0,1,0,2
1264,0,1,0,1,0,2
1266,1,0,1,0,0,1
1268,0,1,0,1,0,2
1270,0,1,0,1,0,2
1272,1,0,2,0,0,1
1274,0,1,0,1,0,2
1275,1,0,2,0,0,1
1276,0,1,0,1,0,2
1279,0,1,0,1,0,2
1281,0,1,0,1,0,2
1282,0,1,0,1,0,2
1285,1,0,1,0,0,1
1286,1,0,2,0,0,1
1289,0,1,0,1,0,2
1292,1,0,1,0,0,1
1293,1,0,1,0,0,1
1295,1,0,1,0,0,1
1296,0,1,0,1,0,2
1298,0,1,0,1,0,2
1299,1,0,1,0,0,1
1300,0,1,0,1,0,2
1302,0,1,0,1,0,2
1305,0,1,0,1,0,2
1306,1,0,1,0,0,1
1308,0,1,0,2,0,2
1310,0,1,0,1,0,2
1311,1,0,1,0,0,1
1312,0,1,0,1,0,2
1315,0,1,0,1,0,2
1316,0,1,0,1,0,2
1318,0,1,0,1,0,2
1319,0,1,0,1,0,2
1320,0,1,0,3,0,2
1321,1,0,1,0,0,1
1326,1,0,1,0,0,1
1329,0,1,0,2,0,2
1330,1,0,1,0,0,1
1332,0,1,0,1,0,2
1335,0,1,0,1,0,2
1337,0,1,0,1,0,2
1339,0,1,0,1,0,2
1340,0,1,0,1,0,2
1341,1,0,1,0,0,1
1342,0,1,0,1,0,2
1344,1,0,1,0,0,1
1346,1,0,1,0,0,1
1347,1,0,1,0,0,1
1348,1,0,1,0,0,1
1352,1,0,1,0,0,1
1353,0,1,0,1,0,2
1357,1,0,1,0,0,1
1358,0,1,0,1,0,2
1361,0,1,0,1,0,2
1363,0,1,0,1,0,2
1364,0,1,0,1,0,2
1366,0,1,0,1,0,2
1368,0,1,0,1,0,2
1369,1,0,1,0,0,1
1370,1,0,1,0,0,1
1372,0,1,0,1,0,2
1376,0,1,0,1,0,2
1379,0,1,0,1,0,2
1385,0,1,0,1,0,2
1387,0,1,0,1,0,2
1388,1,0,1,0,0,1
1390,0,1,0,2,0,2
1393,0,1,0,1,0,2
1395,1,0,1,0,0,1
1396,1,0,1,0,0,1
1397,1,0,1,0,0,1
1399,1,0,1,0,0,1
1401,0,1,0,1,0,2
1402,1,0,1,0,0,1
1403,1,0,1,0,0,1
1405,0,1,0,2,0,2
1406,1,0,1,0,0,1
1407,1,0,1,0,0,1
1409,0,1,0,1,0,2
1410,1,0,1,0,0,1
1411,0,1,0,1,0,2
1414,1,0,1,0,0,1
1417,1,0,1,0,0,1
1418,1,0,1,0,0,1
1419,1,0,1,0,0,1
1420,0,1,0,2,0,2
1421,0,1,0,1,0,2
1424,1,0,1,0,0,1
1426,0,1,0,1,0,2
1427,0,1,0,1,0,2
1428,0,1,0,1,0,2
1432,1,0,1,0,0,1
1435,0,1,0,1,0,2
1436,1,0,1,0,0,1
1438,0,1,0,1,0,2
1440,0,1,0,1,0,2
1445,1,0,1,0,0,1
1447,0,1,0,1,0,2
1448,1,0,1,0,0,1
1449,0,1,0,1,0,2
1451,1,0,1,0,0,1
1453,0,1,0,1,0,2
1454,0,1,0,1,0,2
1457,1,0,1,0,0,1
1458,1,0,2,0,0,1
1460,1,0,1,0,0,1
1461,0,1,0,1,0,2
1464,1,0,2,0,0,1
1465,1,0,1,0,0,1
1468,1,0,2,0,0,1
1470,1,0,1,0,0,1
1471,0,1,0,2,0,2
1472,1,0,1,0,0,1
1473,1,0,1,0,0,1
1474,1,0,1,0,0,1
1475,1,0,1,0,0,1
1476,1,0,1,0,0,1
1480,0,1,0,1,0,2
1481,0,1,0,1,0,2
1482,1,0,1,0,0,1
1483,0,1,0,1,0,2
1484,1,0,1,0,0,1
1485,0,1,0,1,0,2
1486,0,1,0,1,0,2
1487,0,1,0,1,0,2
1489,1,0,1,0,0,1
1490,1,0,1,0,0,1
1491,1,0,1,0,0,1
1496,1,0,1,0,0,1
1497,1,0,1,0,0,1
1498,1,0,1,0,0,1
1502,1,0,1,0,0,1
1503,0,1,0,1,0,2
1504,0,1,0,1,0,2
1508,0,1,0,1,0,2
1509,0,1,0,1,0,2
1511,0,1,0,2,0,2
1512,1,0,2,0,0,1
1514,1,0,1,0,0,1
1515,1,0,1,0,0,1
1519,0,1,0,1,0,2
1521,1,0,1,0,0,1
1522,1,0,1,0,0,1
1523,0,1,0,1,0,2
